analysis,feature,n,spearman_vs_stage,p_spearman,won_vs_lost_effect,p_mwu,won_median,lost_median,q_spearman,q_mwu
deal-level,F1frequency_sma3nz_stddevNorm,26,0.4426377133035758,0.023546872145563662,0.5714285714285714,0.055327025915261216,0.40080499999999997,0.37782499999999997,0.9944765991687909,0.9719781110155441
deal-level,F3frequency_sma3nz_amean,26,-0.3523253411537334,0.0775195794289978,-0.4285714285714286,0.16125051419169067,2763.463745,2787.529665,0.9944765991687909,0.9719781110155441
deal-level,F2bandwidth_sma3nz_amean,26,-0.3184135808603142,0.11289179926098074,-0.5142857142857142,0.08782394076511724,995.96817,1015.7831999999999,0.9944765991687909,0.9719781110155441
deal-level,valence,26,-0.310560331108154,0.12255446819964093,-0.37142857142857144,0.2295351707116413,0.4755,0.503,0.9944765991687909,0.9719781110155441
deal-level,loudness_sma3_stddevFallingSlope,26,0.30092225186686644,0.13522282029519844,0.5428571428571429,0.0702385849444673,7.6206491666666665,7.058725000000001,0.9944765991687909,0.9719781110155441
deal-level,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,26,-0.27272194593865473,0.1776779594671927,-0.4285714285714286,0.16125051419169067,6.2931025,7.32683,0.9944765991687909,0.9719781110155441
deal-level,mfcc4V_sma3nz_amean,26,0.25987117361693807,0.19981427664550716,0.34285714285714275,0.269847799259564,-3.1749349999999996,-4.324450000000001,0.9944765991687909,0.9719781110155441
deal-level,VoicedSegmentsPerSec,26,0.2570154464343343,0.20497843384599082,0.2857142857142858,0.36384204031262857,1.661657142857143,1.354885,0.9944765991687909,0.9719781110155441
deal-level,arousal_fade,26,0.2529535822342808,0.21247895721138393,0.44285714285714284,0.142989710620136,-0.011750000000000024,-0.069,0.9944765991687909,0.9719781110155441
deal-level,logRelF0-H1-H2_sma3nz_stddevNorm,26,0.2523748897626033,0.21356244958946655,0.4285714285714286,0.16125051419169067,4.09573,3.42175,0.9944765991687909,0.9719781110155441
deal-level,F3bandwidth_sma3nz_amean,26,-0.24987612847782503,0.21828370889972304,-0.2857142857142857,0.36384204031262857,962.199215,971.46747,0.9944765991687909,0.9719781110155441
deal-level,mfcc2_sma3_stddevNorm,26,-0.23916715154306112,0.2393095590255013,-0.48571428571428577,0.10880296174413821,1.90924,3.8558,0.9944765991687909,0.9719781110155441
deal-level,F3bandwidth_sma3nz_stddevNorm,26,-0.22310368614091522,0.27327902951865396,-0.34285714285714286,0.269847799259564,0.32477999999999996,0.3426533333333333,0.9944765991687909,0.9719781110155441
deal-level,loudness_mean,26,0.20172021730750694,0.32305655642700376,0.4285714285714286,0.16125051419169067,0.9430000000000001,0.90625,0.9944765991687909,0.9719781110155441
deal-level,loudness_sma3_meanFallingSlope,26,0.20168573227138736,0.32314103214501194,0.4571428571428571,0.13307280954339779,10.589694166666666,10.17182,0.9944765991687909,0.9719781110155441
deal-level,pace_peaks_per_sec,26,0.20089636773505834,0.3250783700485027,0.5285714285714285,0.07879899652618283,4.001428571428572,3.9299999999999997,0.9944765991687909,0.9719781110155441
deal-level,loudness_sma3_meanRisingSlope,26,0.19954393688443456,0.3284140403410728,0.4571428571428571,0.13307280954339779,13.956628333333333,12.867094999999999,0.9944765991687909,0.9719781110155441
deal-level,hammarbergIndexV_sma3nz_amean,26,-0.19775910739530725,0.3328478548299946,-0.4571428571428572,0.13307280954339779,20.636325,23.71532,0.9944765991687909,0.9719781110155441
deal-level,mfcc4_sma3_amean,26,0.19597427790617994,0.33731764533420583,0.17142857142857149,0.6008844097079391,1.73891,0.3347975,0.9944765991687909,0.9719781110155441
deal-level,logRelF0-H1-A3_sma3nz_amean,26,-0.19454641431487807,0.3409193382474118,-0.4,0.19323323735088443,18.874679999999998,23.234125,0.9944765991687909,0.9719781110155441
deal-level,F2bandwidth_sma3nz_stddevNorm,26,0.1931185507235762,0.3445439807228607,0.37142857142857144,0.2295351707116413,0.33884749999999997,0.32803,0.9944765991687909,0.9719781110155441
deal-level,F2amplitudeLogRelF0_sma3nz_stddevNorm,26,0.1884779940518452,0.3564821013586726,0.19999999999999996,0.5361990950226244,-0.732985,-0.7291125,0.9944765991687909,0.9719781110155441
deal-level,F2amplitudeLogRelF0_sma3nz_amean,26,-0.18669316456271787,0.3611378271621187,-0.22857142857142854,0.4747017688194159,-120.93429499999999,-122.27817,0.9944765991687909,0.9719781110155441
deal-level,alphaRatioUV_sma3nz_amean,26,-0.18312350558446322,0.3705556725176207,-0.19999999999999996,0.5361990950226244,-6.3669525,-5.998986666666667,0.9944765991687909,0.9719781110155441
deal-level,mfcc3V_sma3nz_amean,26,0.17455632403665206,0.393732827107664,0.2571428571428571,0.41731797614150556,16.392551666666666,15.696255,0.9944765991687909,0.9719781110155441
deal-level,F3amplitudeLogRelF0_sma3nz_amean,26,-0.1731284604453502,0.3976738517371711,-0.22857142857142854,0.4747017688194159,-122.07394,-123.83765,0.9944765991687909,0.9719781110155441
deal-level,loudness_cv,26,-0.17065887411148373,0.40454238123821007,-0.4285714285714286,0.15679805839111619,0.663,0.698,0.9944765991687909,0.9719781110155441
deal-level,slopeV500-1500_sma3nz_amean,26,0.16920183556927013,0.40862570422585365,0.19999999999999996,0.5361990950226244,-0.019785,-0.020215,0.9944765991687909,0.9719781110155441
deal-level,arousal,26,0.1578059045131293,0.44134458299752893,0.17142857142857149,0.5912163402070911,0.496,0.48450000000000004,0.9944765991687909,0.9719781110155441
deal-level,F2frequency_sma3nz_stddevNorm,26,0.15563713145190247,0.44772625398777405,0.11428571428571432,0.7396133278486219,0.1661625,0.16702,0.9944765991687909,0.9719781110155441
deal-level,mfcc1V_sma3nz_amean,26,-0.15385230196277513,0.4530147455510342,-0.34285714285714286,0.269847799259564,32.62748357142857,34.44697,0.9944765991687909,0.9719781110155441
deal-level,loudness_sma3_percentile20.0,26,-0.1531383701671242,0.45513934411611,-0.19999999999999996,0.5361990950226244,0.013500000000000002,0.025103333333333335,0.9944765991687909,0.9719781110155441
deal-level,F1amplitudeLogRelF0_sma3nz_stddevNorm,26,0.1520674724736478,0.45833606184405085,0.19999999999999996,0.5361990950226244,-0.757585,-0.751305,0.9944765991687909,0.9719781110155441
deal-level,mfcc3V_sma3nz_stddevNorm,26,-0.14885477939321862,0.4679965111109206,-0.2571428571428571,0.41731797614150556,1.4210266666666667,1.569315,0.9944765991687909,0.9719781110155441
deal-level,talk_share_pct,26,0.14742691580191677,0.4723236609331589,0.22857142857142865,0.4747017688194159,42.75,39.9,0.9944765991687909,0.9719781110155441
deal-level,F1bandwidth_sma3nz_amean,26,-0.13957366604975655,0.4964869729234396,-0.2571428571428571,0.41731797614150556,1237.8931364285713,1273.5722649999998,0.9944765991687909,0.9719781110155441
deal-level,jitterLocal_sma3nz_amean,26,-0.1360040070715019,0.5076704037524513,-0.17142857142857137,0.6008844097079391,0.026855,0.0270925,0.9944765991687909,0.9719781110155441
deal-level,F3frequency_sma3nz_stddevNorm,26,0.1292216550128181,0.5292543389647155,0.2571428571428571,0.41731797614150556,0.11164,0.1099775,0.9944765991687909,0.9719781110155441
deal-level,mfcc4_sma3_stddevNorm,26,-0.12493806423891252,0.5431074497876734,-0.08571428571428574,0.8125257095845331,2.2688550000000003,0.7830700000000004,0.9944765991687909,0.9719781110155441
deal-level,loudness_sma3_stddevRisingSlope,26,0.1231532347497852,0.5489289992002839,0.2857142857142858,0.36384204031262857,8.691305,8.19908,0.9944765991687909,0.9719781110155441
deal-level,slopeV0-500_sma3nz_stddevNorm,26,-0.11922660987370509,0.5618368662374988,-0.17142857142857137,0.6008844097079391,0.7145900000000001,0.837055,0.9944765991687909,0.9719781110155441
deal-level,logRelF0-H1-H2_sma3nz_amean,26,-0.11886964397587962,0.5630170787287527,-0.1428571428571429,0.6690662278897572,2.625065,3.50282,0.9944765991687909,0.9719781110155441
deal-level,F1amplitudeLogRelF0_sma3nz_amean,26,-0.11672784858892685,0.5701217487662132,-0.17142857142857137,0.6008844097079391,-122.15729,-123.12459,0.9944765991687909,0.9719781110155441
deal-level,dominance,26,0.11601391679327591,0.5724988264286589,0.11428571428571432,0.7396133278486219,0.5359166666666667,0.532,0.9944765991687909,0.9719781110155441
deal-level,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,26,0.1142290873041486,0.5784607037420181,0.1428571428571428,0.6690662278897572,25.775274285714286,25.4032725,0.9944765991687909,0.9719781110155441
deal-level,MeanUnvoicedSegmentLength,26,0.1110163942237194,0.5892603052542829,0.05714285714285716,0.8867749897161661,0.28844,0.27726,0.9944765991687909,0.9719781110155441
deal-level,speech_min,26,-0.10926892802103955,0.5951707738077562,0.02857142857142847,0.961058814552752,5.75,5.05,0.9944765991687909,0.9719781110155441
deal-level,F3amplitudeLogRelF0_sma3nz_stddevNorm,26,0.10530493985851198,0.608671070538364,0.08571428571428563,0.8125257095845331,-0.713595,-0.7027675,0.9944765991687909,0.9719781110155441
deal-level,jitterLocal_sma3nz_stddevNorm,26,-0.10137831498243187,0.6221683042137156,-0.05714285714285716,0.8867749897161661,1.8512250000000001,1.8907475000000002,0.9944765991687909,0.9719781110155441
deal-level,mfcc1_sma3_amean,26,-0.09887955369765362,0.6308201441927674,-0.1428571428571429,0.6690662278897572,19.178652142857143,21.28382,0.9944765991687909,0.9719781110155441
deal-level,words,26,-0.09745169010635177,0.6357854966865053,0.08571428571428563,0.8125257095845331,1511.5,1303.0,0.9944765991687909,0.9719781110155441
deal-level,questions,26,-0.09683712942915657,0.6379273547103622,-0.19999999999999996,0.5253541642341784,10.5,13.0,0.9944765991687909,0.9719781110155441
deal-level,HNRdBACF_sma3nz_amean,26,0.09602382651504991,0.6407662187977875,0.05714285714285716,0.8867749897161661,4.203329999999999,4.1740775,0.9944765991687909,0.9719781110155441
deal-level,slopeUV0-500_sma3nz_amean,26,-0.0920972016389698,0.6545409546380765,-0.19999999999999996,0.5361990950226244,0.017045,0.01919,0.9944765991687909,0.9719781110155441
deal-level,mfcc3_sma3_stddevNorm,26,-0.08924147445636608,0.6646288694471331,-0.11428571428571432,0.7396133278486219,1.4583983333333332,1.45289,0.9944765991687909,0.9719781110155441
deal-level,HNRdBACF_sma3nz_stddevNorm,26,-0.08424395188680958,0.6824193658123532,0.0,1.0,0.7484016666666666,0.80016,0.9944765991687909,1.0
deal-level,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,26,0.08388698598898413,0.6836965959242105,0.11428571428571432,0.7396133278486219,23.30753,23.1023375,0.9944765991687909,0.9719781110155441
deal-level,mfcc1V_sma3nz_stddevNorm,26,0.07888946341942761,0.7016654038247139,0.3142857142857143,0.31478815302344715,0.5576335714285714,0.501225,0.9944765991687909,0.9719781110155441
deal-level,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,26,-0.07567677033899844,0.7133005064048443,-0.11428571428571432,0.7396133278486219,272.165755,294.816545,0.9944765991687909,0.9719781110155441
deal-level,slopeV500-1500_sma3nz_stddevNorm,26,-0.07389194084987112,0.7197917219666634,-0.08571428571428574,0.8125257095845331,-1.1775483333333332,-1.091245,0.9944765991687909,0.9719781110155441
deal-level,mfcc3_sma3_amean,26,0.07353497495204565,0.7210922539299314,0.11428571428571432,0.7396133278486219,12.569756666666667,12.84702,0.9944765991687909,0.9719781110155441
deal-level,alphaRatioV_sma3nz_stddevNorm,26,0.06818048648466368,0.7406890329987275,-0.05714285714285716,0.8867749897161661,-1.180402142857143,-0.97702,0.9944765991687909,0.9719781110155441
deal-level,slopeUV500-1500_sma3nz_amean,26,0.06568172519988545,0.7498892179375001,-0.02857142857142858,0.9622583299053886,0.012748571428571429,0.013665,0.9944765991687909,0.9719781110155441
deal-level,MeanVoicedSegmentLengthSec,26,0.06425386160858358,0.7551615474861653,-0.02857142857142858,0.9622583299053886,0.1786375,0.1808975,0.9944765991687909,0.9719781110155441
deal-level,shimmerLocaldB_sma3nz_amean,26,-0.06425386160858358,0.7551615474861653,-0.08571428571428574,0.8125257095845331,1.46971,1.474485,0.9944765991687909,0.9719781110155441
deal-level,spectralFlux_sma3_amean,26,-0.06389689571075811,0.7564813097399983,0.02857142857142847,0.9622583299053886,0.3189269047619048,0.31784,0.9944765991687909,0.9719781110155441
deal-level,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,26,0.0631829639151072,0.7591228262444351,0.11428571428571432,0.7396133278486219,167.32275249999998,163.48272666666665,0.9944765991687909,0.9719781110155441
deal-level,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,26,-0.0631829639151072,0.7591228262444351,-0.02857142857142858,0.9622583299053886,29.758405,28.84162,0.9944765991687909,0.9719781110155441
deal-level,spectralFluxV_sma3nz_amean,26,0.06175510032380534,0.7644137314847316,0.22857142857142865,0.4747017688194159,0.5605325,0.54665,0.9944765991687909,0.9719781110155441
deal-level,alphaRatioV_sma3nz_amean,26,0.059970270834678006,0.7710418401209339,0.22857142857142865,0.4747017688194159,-11.109315714285716,-13.906590000000001,0.9944765991687909,0.9719781110155441
deal-level,loudnessPeaksPerSec,26,0.059613304936852546,0.7723693576362131,0.19999999999999996,0.5361990950226244,2.5016166666666666,2.38993,0.9944765991687909,0.9719781110155441
deal-level,StddevVoicedSegmentLengthSec,26,0.05747150954989976,0.7803474419352479,-0.08571428571428574,0.8125257095845331,0.17108583333333333,0.17589749999999998,0.9944765991687909,0.9719781110155441
deal-level,StddevUnvoicedSegmentLength,26,0.05568668006077244,0.7870124584565229,-0.02857142857142858,0.9622583299053886,0.8658166666666667,0.92105,0.9944765991687909,0.9719781110155441
deal-level,logRelF0-H1-A3_sma3nz_stddevNorm,26,0.05283095287816872,0.7977067424231156,0.22857142857142865,0.4747017688194159,0.9013941666666667,0.76507,0.9944765991687909,0.9719781110155441
deal-level,mfcc1_sma3_stddevNorm,26,0.05140308928686686,0.8030673686057034,0.11428571428571432,0.7396133278486219,1.139097142857143,1.078425,0.9944765991687909,0.9719781110155441
deal-level,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,26,-0.050332191593390474,0.807093550854861,0.1428571428571428,0.6690662278897572,516.4410675,519.2124650000001,0.9944765991687909,0.9719781110155441
deal-level,hammarbergIndexV_sma3nz_stddevNorm,26,-0.048904328002088625,0.8124692270883027,0.11428571428571432,0.7396133278486219,0.7117765476190476,0.66413,0.9944765991687909,0.9719781110155441
deal-level,shimmerLocaldB_sma3nz_stddevNorm,26,0.046405566717310366,0.8218964561297678,-0.02857142857142858,0.9622583299053886,0.744545,0.75368,0.9944765991687909,0.9719781110155441
deal-level,spectralFluxUV_sma3nz_amean,26,0.04533466902383398,0.8259441569821273,0.17142857142857149,0.6008844097079391,0.1602325,0.149905,0.9944765991687909,0.9719781110155441
deal-level,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,26,-0.04462073722818304,0.8286450383121291,0.05714285714285716,0.8867749897161661,0.30874583333333333,0.30252249999999997,0.9944765991687909,0.9719781110155441
deal-level,F1bandwidth_sma3nz_stddevNorm,26,0.04069411235210294,0.8435330165740123,0.22857142857142865,0.4747017688194159,0.23109,0.21249,0.9944765991687909,0.9719781110155441
deal-level,spectralFlux_sma3_stddevNorm,26,0.039980180556452014,0.8462457074615781,-0.05714285714285716,0.8867749897161661,1.2843391666666668,1.31233,0.9944765991687909,0.9719781110155441
deal-level,mfcc4V_sma3nz_stddevNorm,26,-0.03855231696515015,0.8516761797901091,0.08571428571428563,0.8125257095845331,-5.94271,-5.171715,0.9944765991687909,0.9719781110155441
deal-level,slopeV0-500_sma3nz_amean,26,-0.031596883595954625,0.8782190427514772,-0.09999999999999998,0.7695606907748618,0.039432499999999995,0.03906,0.9944765991687909,0.9719781110155441
deal-level,equivalentSoundLevel_dBp,26,0.030342101315164467,0.8830219782642305,0.05714285714285716,0.8867749897161661,-20.574196666666666,-20.35683,0.9944765991687909,0.9719781110155441
deal-level,f0_std_semitones,26,-0.02927120362168808,0.8871242503486657,0.08571428571428563,0.8125257095845331,8.523333333333333,8.21,0.9944765991687909,0.9719781110155441
deal-level,loudness_sma3_amean,26,-0.027486374132560755,0.8939676144146145,0.02857142857142847,0.9622583299053886,0.5664021428571429,0.583995,0.9944765991687909,0.9719781110155441
deal-level,F0semitoneFrom27.5Hz_sma3nz_amean,26,-0.02391671515430611,0.9076760553875688,0.08571428571428563,0.8125257095845331,28.166487142857143,27.53339,0.9944765991687909,0.9719781110155441
deal-level,spectralFluxV_sma3nz_stddevNorm,26,-0.016063465402145895,0.9379200218325658,-0.17142857142857137,0.6008844097079391,0.7912316666666667,0.808595,0.9944765991687909,0.9719781110155441
deal-level,mfcc2_sma3_amean,26,0.01392167001519311,0.946184687955369,-0.08571428571428574,0.8125257095845331,4.7659616666666675,4.57709,0.9944765991687909,0.9719781110155441
deal-level,F2frequency_sma3nz_amean,26,-0.012493806423891253,0.9516975301823069,0.08571428571428563,0.8125257095845331,1732.218015,1737.5465100000001,0.9944765991687909,0.9719781110155441
deal-level,F1frequency_sma3nz_amean,26,0.01213684052606579,0.9530760885548005,0.1428571428571428,0.6690662278897572,684.276505,678.093625,0.9944765991687909,0.9719781110155441
deal-level,loudness_sma3_percentile50.0,26,0.011779874628240325,0.9544547783483096,0.08571428571428563,0.8125257095845331,0.3454369047619048,0.3446,0.9944765991687909,0.9719781110155441
deal-level,hammarbergIndexUV_sma3nz_amean,26,0.009281113343462074,0.9641089627999307,-0.11428571428571432,0.7396133278486219,15.503201666666666,15.63345,0.9944765991687909,0.9719781110155441
deal-level,mfcc2V_sma3nz_amean,26,0.005711454365207429,0.9779088738734528,-0.08571428571428574,0.8125257095845331,-1.826665,-2.418705,0.9944765991687909,0.9719781110155441
deal-level,loudness_sma3_percentile80.0,26,-0.005711454365207429,0.9779088738734528,0.02857142857142847,0.9622583299053886,1.0588235714285714,1.061785,0.9944765991687909,0.9719781110155441
deal-level,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,26,-0.004640556671731037,0.9820502304525444,0.22857142857142865,0.4747017688194159,858.8471649999999,839.9602950000001,0.9944765991687909,0.9719781110155441
deal-level,mfcc2V_sma3nz_stddevNorm,26,-0.003569658978254644,0.9861920398414182,0.08571428571428563,0.8125257095845331,-3.973995,-5.07295,0.9944765991687909,0.9719781110155441
deal-level,loudness_sma3_pctlrange0-2,26,-0.002141795386952786,0.9917149761721433,0.02857142857142847,0.9622583299053886,1.0372385714285715,1.0205549999999999,0.9944765991687909,0.9719781110155441
deal-level,loudness_sma3_stddevNorm,26,0.0014278635913018572,0.9944765991687908,-0.08571428571428574,0.8125257095845331,1.1189483333333334,1.16185,0.9944765991687909,0.9719781110155441
